F**K You,2011,1975,Cee Lo Green
Super Bass,2011,1982,Nicki Minaj
S&M,2011,1988,Rihanna
Last Friday Night,2011,1984,Katy Perry
Just The Way You Are,2011,1985,Bruno Mars
Tonight,2011,1975,Enrique Iglesias
Born This Way,2011,1986,Lady Gaga
What's My Name?,2011,1988,Rihanna
Down On Me,2011,1987,Jeremih
How To Love,2011,1982,Lil Wayne
The Lazy Song,2011,1985,Bruno Mars
Till The World Ends,2011,1981,Britney Spears
The Edge Of Glory,2011,1986,Lady Gaga
We R Who We R,2011,1987,Ke$Ha
Blow,2011,1987,Ke$Ha
Only Girl,2011,1988,Rihanna
6 Foot 7 Foot,2011,1982,Lil Wayne
Dirt Road Anthem,2011,1977,Jason Aldean
Dynamite,2011,1980,Taio Cruz
I Wanna Go,2011,1981,Britney Spears
Moment 4 Life,2011,1982,Nicki Minaj
Motivation,2011,1981,Kelly Rowland
Jar Of Hearts,2011,1986,Christina Perri
All Of The Lights,2011,1977,Kanye West
Hold It Against Me,2011,1981,Britney Spears
More,2011,1978,Usher
What The Hell,2011,1984,Avril Lavigne
Bottoms Up,2011,1984,Trey Songz
DJ Got Us Fallin' In Love,2011,1978,Usher
Honey Bee,2011,1976,Blake Shelton
We Found Love,2011,1988,Rihanna
Pretty Girl Rock,2011,1982,Keri Hilson
You And I,2011,1986,Lady Gaga
Teenage Dream,2011,1984,Katy Perry
Cheers,2011,1988,Rihanna
Who Says,2011,1992,Selena Gomez
Barefoot Blue Jean Night,2011,1981,Jake Owen
In The Dark,2011,1989,Dev
Best Thing I Never Had,2011,1981,Beyonce
Don't Wanna Go Home,2011,1989,Jason Derulo
Take A Back Road,2011,1969,Rodney Atkins
Please Don't Go,2011,1988,Mike Posner
God Gave Me You,2011,1976,Blake Shelton
She Will,2011,1982,Lil Wayne
You And Tequila,2011,1968,Kenny Chesney
My Last,2011,1988,Big Sean
Somebody That I Used To Know,2012,1980,Gotye
Call Me Maybe,2012,1985,Carly Rae Jepsen
Lights,2012,1986,Ellie Goulding
Stronger,2012,1982,Kelly Clarkson
We Found Love,2012,1988,Rihanna
Starships,2012,1982,Nicki Minaj
Wide Awake,2012,1984,Katy Perry
Where Have You Been,2012,1988,Rihanna
I Won't Give Up,2012,1977,Jason Mraz
It Will Rain,2012,1985,Bruno Mars
Too Close,2012,1985,Alex Clare
Part Of Me,2012,1984,Katy Perry
Give Your Heart A Break,2012,1992,Demi Lovato
The One That Got Away,2012,1984,Katy Perry
Feel So Close,2012,1984,Calvin Harris
Scream,2012,1978,Usher
Rack City,2012,1989,Tyga
Drunk On You,2012,1976,Luke Bryan
Dance,2012,1988,Big Sean
Springsteen,2012,1977,Eric Church
Not Over You,2012,1977,Gavin DeGraw
Work Out,2012,1985,J. Cole
Let's Go,2012,1984,Calvin Harris
Good Girl,2012,1983,Carrie Underwood
Blown Away,2012,1983,Carrie Underwood
Climax,2012,1978,Usher
Pound The Alarm,2012,1982,Nicki Minaj
Come Over,2012,1968,Kenny Chesney
Heart Attack,2012,1984,Trey Songz
Birthday Cake,2012,1988,Rihanna
Red Solo Cup,2012,1961,Toby Keith
Die Young,2012,1987,Ke$ha
A Thousand Years,2012,1986,Christina Perri
Take A Little Ride,2012,1977,Jason Aldean
You Da One,2012,1988,Rihanna
We Run The Night,2012,1985,Havana Brown
I Don't Want This Night To End,2012,1976,Luke Bryan
Diamonds,2012,1988,Rihanna
Hard To Love,2012,1980,Lee Brice
Somethin' 'Bout A Truck,2012,1980,Kip Moore
Fly Over States,2012,1977,Jason Aldean
Blurred Lines,2013,1977,Robin Thicke
Mirrors,2013,1981,Justin Timberlake
When I Was Your Man,2013,1985,Bruno Mars
Roar,2013,1984,Katy Perry
Locked Out Of Heaven,2013,1985,Bruno Mars
Stay,2013,1988,Rihanna
Get Lucky,2013,1975,Daft Punk
Royals,2013,1996,Lorde
Wake Me Up!,2013,1989,Avicii
Cups,2013,1985,Anna Kendrick
Diamonds,2013,1988,Rihanna
Treasure,2013,1985,Bruno Mars
The Way,2013,1993,Ariana Grande
Applause,2013,1986,Lady Gaga
Love Me,2013,1982,Lil Wayne
Sweet Nothing,2013,1984,Calvin Harris
Summertime Sadness,2013,1985,Lana Del Rey
Power Trip,2013,1985,J. Cole
Girl On Fire,2013,1981,Alicia Keys
Heart Attack,2013,1992,Demi Lovato
Wagon Wheel,2013,1966,Darius Rucker
I Need Your Love,2013,1984,Calvin Harris
Die Young,2013,1987,Ke$ha
Boys 'Round Here,2013,1976,Blake Shelton
The Other Side,2013,1989,Jason Derulo
Catch My Breath,2013,1982,Kelly Clarkson
Crash My Party,2013,1976,Luke Bryan
Pour It Up,2013,1988,Rihanna
The A Team,2013,1991,Ed Sheeran
That's My Kind Of Night,2013,1976,Luke Bryan
Sure Be Cool If You Did,2013,1976,Blake Shelton
Troublemaker,2013,1984,Olly Murs
Mama's Broken Heart,2013,1983,Miranda Lambert
It Goes Like This,2013,1990,Thomas Rhett
Brave,2013,1979,Sara Bareilles
Let Her Go,2013,1984,Passenger
Runnin' Outta Moonlight,2013,1975,Randy Houser
Happy,2014,1973,Pharrell Williams
Dark Horse,2014,1984,Katy Perry
All Of Me,2014,1978,John Legend
Talk Dirty,2014,1989,Jason Derulo
All About That Bass,2014,1993,Meghan Trainor
Problem,2014,1993,Ariana Grande
Stay With Me,2014,1992,Sam Smith
Team,2014,1996,Lorde
Let Her Go,2014,1984,Passenger
Royals,2014,1996,Lorde
Wake Me Up!,2014,1989,Avicii
Chandelier,2014,1975,Sia
Habits,2014,1987,Tove Lo
Summer,2014,1984,Calvin Harris
Boom Clap,2014,1992,Charli XCX
Drunk In Love,2014,1981,Beyonce
Anaconda,2014,1982,Nicki Minaj
Break Free,2014,1993,Ariana Grande
Bailando,2014,1975,Enrique Iglesias
Burn,2014,1986,Ellie Goulding
Wiggle,2014,1989,Jason Derulo
Don't Tell 'Em,2014,1987,Jeremih
Not A Bad Thing,2014,1981,Justin Timberlake
Roar,2014,1984,Katy Perry
The Man,2014,1979,Aloe Blacc
Don't,2014,1991,Ed Sheeran
Na Na,2014,1984,Trey Songz
Sing,2014,1991,Ed Sheeran
Hey Brother,2014,1989,Avicii
Trumpets,2014,1989,Jason Derulo
Burnin' It Down,2014,1977,Jason Aldean
Play It Again,2014,1976,Luke Bryan
Bottoms Up,2014,1963,Brantley Gilbert
Shower,2014,1997,Becky G
American Kids,2014,1968,Kenny Chesney
Brave,2014,1979,Sara Bareilles
Drunk On A Plane,2014,1975,Dierks Bentley
Birthday,2014,1984,Katy Perry
La La La,2014,1985,Naughty Boy
Blurred Lines,2014,1977,Robin Thicke
Do What U Want,2014,1986,Lady Gaga
Believe Me,2014,1982,Lil Wayne
Beachin',2014,1981,Jake Owen
Partition,2014,1981,Beyonce
I Don't Dance,2014,1980,Lee Brice
Somethin' Bad,2014,1983,Miranda Lambert
Uptown Funk!,2015,1975,Mark Ronson
Thinking Out Loud,2015,1991,Ed Sheeran
Trap Queen,2015,1991,Fetty Wap
Earned It,2015,1990,The Weeknd
The Hills,2015,1990,The Weeknd
Can't Feel My Face,2015,1990,The Weeknd
Love Me Like You Do,2015,1986,Ellie Goulding
Want To Want Me,2015,1989,Jason Derulo
Fight Song,2015,1981,Rachel Platten
679,2015,1991,Fetty Wap
Lips Are Movin,2015,1993,Meghan Trainor
Post To Be,2015,1984,Omarion
"Honey, I'm Good.",2015,1983,Andy Grammer
I'm Not The Only One,2015,1992,Sam Smith
Good For You,2015,1992,Selena Gomez
All About That Bass,2015,1993,Meghan Trainor
Photograph,2015,1991,Ed Sheeran
Stitches,2015,1998,Shawn Mendes
Talking Body,2015,1987,Tove Lo
Somebody,2015,1988,Natalie La Rose
My Way,2015,1991,Fetty Wap
I Don't F**k With You,2015,1988,Big Sean
Only,2015,1982,Nicki Minaj
Elastic Heart,2015,1975,Sia
Cool For The Summer,2015,1992,Demi Lovato
I Don't Mind,2015,1978,Usher
Love Me Harder,2015,1993,Ariana Grande
Stay With Me,2015,1992,Sam Smith
The Heart Wants What It Wants,2015,1992,Selena Gomez
Slow Motion,2015,1984,Trey Songz
Truffle Butter,2015,1982,Nicki Minaj
One Last Time,2015,1993,Ariana Grande
Riptide,2015,1987,Vance Joy
Dear Future Husband,2015,1993,Meghan Trainor
Marvin Gaye,2015,1991,Charlie Puth
Like I'm Gonna Lose You,2015,1993,Meghan Trainor
Habits,2015,1987,Tove Lo
Lay Me Down,2015,1992,Sam Smith
Kick The Dust Up,2015,1976,Luke Bryan
Blessings,2015,1988,Big Sean
Budapest,2015,1993,George Ezra
Chandelier,2015,1975,Sia
Heartbeat Song,2015,1982,Kelly Clarkson
Don't,2015,1991,Ed Sheeran
Ghost,2015,1996,Ella Henderson
Here,2015,1996,Alessia Cara
Waves,2015,1984,Mr. Probz
She Knows,2015,1979,Ne-Yo
How Deep Is Your Love,2015,1984,Calvin Harris
